2002,   7,   4,-117.851,  34.144,  -1.000,   0.068,   0.003,
2002,   7,   6,-117.851,  34.144,  -1.000,   0.152,   0.085,
2002,   7,   7,-117.851,  34.144,  -1.000,   0.133,   0.060,
2002,   7,   8,-117.851,  34.144,  -1.000,   0.172,   0.090,
2002,   7,   9,-117.851,  34.144,   0.590,   0.211,   0.183,
2002,   7,  10,-117.851,  34.144,  -1.000,   0.418,   0.141,
2002,   7,  12,-117.851,  34.144,  -1.000,   0.340,   0.099,
2002,   7,  13,-117.851,  34.144,   0.450,   0.295,   0.093,
2002,   7,  14,-117.851,  34.144,  -1.000,   0.150,   0.056,
2002,   7,  15,-117.851,  34.144,  -1.000,   0.266,   0.087,
2002,   7,  16,-117.851,  34.144,   0.420,   0.138,   0.141,
2002,   7,  17,-117.851,  34.144,   0.160,   0.137,   0.035,
2002,   7,  18,-117.851,  34.144,  -1.000,   0.089,   0.058,
2002,   7,  19,-117.851,  34.144,  -1.000,   0.172,   0.079,
2002,   7,  20,-117.851,  34.144,   0.440,   0.138,   0.170,
2002,   7,  21,-117.851,  34.144,  -1.000,   0.219,   0.218,
2002,   7,  22,-117.851,  34.144,   0.250,   0.106,   0.091,
2002,   7,  23,-117.851,  34.144,   0.280,   0.187,   0.148,
2002,   7,  24,-117.851,  34.144,  -1.000,   0.144,   0.069,
2002,   7,  25,-117.851,  34.144,  -1.000,   0.119,   0.105,
2002,   7,  28,-117.851,  34.144,  -1.000,   0.095,  -1.000,
2002,   8,   9,-117.851,  34.144,  -1.000,   0.243,   0.093,
2002,   8,  10,-117.851,  34.144,   0.290,   0.195,   0.095,
2002,   8,  11,-117.851,  34.144,  -1.000,   0.356,  -1.000,
2002,   8,  12,-117.851,  34.144,   0.240,   0.191,   0.152,
2002,   8,  13,-117.851,  34.144,  -1.000,   0.298,   0.040,
2002,   8,  14,-117.851,  34.144,  -1.000,   0.317,   0.085,
2002,   8,  15,-117.851,  34.144,  -1.000,   0.407,   0.137,
2002,   8,  16,-117.851,  34.144,  -1.000,   0.491,   0.213,
2002,   8,  17,-117.851,  34.144,  -1.000,   0.528,   0.283,
2002,   8,  18,-117.851,  34.144,  -1.000,   0.548,   0.170,
2002,   8,  19,-117.851,  34.144,   0.830,   0.478,   0.217,
2002,   8,  20,-117.851,  34.144,  -1.000,   0.181,  -1.000,
2002,   8,  21,-117.851,  34.144,  -1.000,   0.230,   0.079,
2002,   8,  22,-117.851,  34.144,  -1.000,   0.277,   0.066,
2002,   8,  23,-117.851,  34.144,   0.350,   0.163,   0.143,
2002,   8,  24,-117.851,  34.144,   0.110,   0.129,   0.030,
2002,   8,  25,-117.851,  34.144,  -1.000,   0.112,   0.039,
