2002,   7,   4,-118.528,  34.383,  -1.000,   0.084,   0.060,
2002,   7,   6,-118.528,  34.383,  -1.000,   0.082,   0.075,
2002,   7,   7,-118.528,  34.383,  -1.000,   0.166,   0.131,
2002,   7,   8,-118.528,  34.383,  -1.000,   0.059,   0.039,
2002,   7,   9,-118.528,  34.383,  -1.000,   0.193,   0.129,
2002,   7,  10,-118.528,  34.383,   0.160,   0.175,   0.012,
2002,   7,  12,-118.528,  34.383,   0.090,   0.089,   0.009,
2002,   7,  13,-118.528,  34.383,  -1.000,   0.205,   0.163,
2002,   7,  14,-118.528,  34.383,  -1.000,   0.113,   0.026,
2002,   7,  15,-118.528,  34.383,   0.060,   0.086,   0.076,
2002,   7,  16,-118.528,  34.383,  -1.000,   0.160,   0.155,
2002,   7,  17,-118.528,  34.383,  -1.000,   0.047,   0.025,
2002,   7,  18,-118.528,  34.383,  -1.000,   0.085,   0.049,
2002,   7,  19,-118.528,  34.383,  -1.000,   0.083,   0.022,
2002,   7,  20,-118.528,  34.383,  -0.040,   0.179,   0.139,
2002,   7,  21,-118.528,  34.383,  -1.000,   0.069,   0.018,
2002,   7,  22,-118.528,  34.383,  -1.000,   0.072,   0.075,
2002,   7,  23,-118.528,  34.383,   0.070,   0.058,   0.021,
2002,   7,  24,-118.528,  34.383,  -1.000,   0.021,   0.015,
2002,   7,  25,-118.528,  34.383,  -1.000,   0.151,   0.174,
2002,   7,  26,-118.528,  34.383,  -1.000,   0.021,   0.014,
2002,   7,  27,-118.528,  34.383,   0.070,   0.076,   0.042,
2002,   7,  28,-118.528,  34.383,  -1.000,   0.074,   0.005,
2002,   8,   8,-118.528,  34.383,   0.090,   0.073,   0.024,
2002,   8,   9,-118.528,  34.383,  -1.000,   0.041,   0.025,
2002,   8,  10,-118.528,  34.383,   0.110,   0.138,   0.090,
2002,   8,  11,-118.528,  34.383,  -1.000,   0.112,   0.027,
2002,   8,  12,-118.528,  34.383,   0.110,   0.129,   0.057,
2002,   8,  13,-118.528,  34.383,   0.030,   0.114,   0.073,
2002,   8,  14,-118.528,  34.383,   0.350,   0.363,   0.149,
2002,   8,  15,-118.528,  34.383,   0.160,   0.194,   0.028,
2002,   8,  16,-118.528,  34.383,   0.190,   0.284,   0.128,
2002,   8,  17,-118.528,  34.383,  -1.000,   0.284,   0.166,
2002,   8,  18,-118.528,  34.383,  -1.000,   0.378,   0.090,
2002,   8,  19,-118.528,  34.383,  -1.000,   0.083,   0.009,
2002,   8,  20,-118.528,  34.383,  -1.000,   0.174,  -1.000,
2002,   8,  21,-118.528,  34.383,  -1.000,   0.094,   0.042,
