2002,   7,  13,  38.762,   9.058,   0.240,   0.251,   0.014,
2002,   8,   9,  38.762,   9.058,  -1.000,   0.232,  -1.000,
2002,   8,  14,  38.762,   9.058,  -1.000,   0.382,   0.076,
2002,   9,   9,  38.762,   9.058,   0.210,   0.219,  -1.000,
2002,   9,  20,  38.762,   9.058,  -1.000,   0.273,  -1.000,
2002,   9,  24,  38.762,   9.058,  -1.000,   0.221,  -1.000,
2002,   9,  26,  38.762,   9.058,   0.190,   0.182,   0.009,
2002,  10,   1,  38.762,   9.058,   0.090,   0.099,   0.030,
2002,  10,   3,  38.762,   9.058,   0.080,   0.110,   0.019,
2002,  10,   4,  38.762,   9.058,  -1.000,   0.215,  -1.000,
2002,  10,   8,  38.762,   9.058,  -1.000,   0.145,   0.001,
2002,  10,  15,  38.762,   9.058,  -1.000,   0.233,  -1.000,
2002,  10,  19,  38.762,   9.058,  -1.000,   0.145,   0.014,
2002,  10,  21,  38.762,   9.058,  -1.000,   0.153,   0.001,
2002,  10,  26,  38.762,   9.058,   0.060,   0.072,   0.040,
2002,  10,  27,  38.762,   9.058,  -1.000,   0.067,   0.015,
2002,  10,  31,  38.762,   9.058,  -1.000,   0.141,   0.092,
2002,  11,   2,  38.762,   9.058,   0.110,   0.117,   0.050,
2002,  11,   4,  38.762,   9.058,   0.050,   0.068,   0.022,
2002,  11,   6,  38.762,   9.058,  -1.000,   0.060,  -1.000,
2002,  11,   7,  38.762,   9.058,   0.100,   0.080,   0.050,
2002,  11,   8,  38.762,   9.058,  -1.000,   0.055,   0.010,
2002,  11,   9,  38.762,   9.058,   0.030,   0.077,   0.051,
2002,  11,  11,  38.762,   9.058,   0.030,   0.059,   0.037,
2002,  11,  12,  38.762,   9.058,  -1.000,   0.217,   0.003,
2002,  11,  13,  38.762,   9.058,   0.140,   0.138,   0.026,
2002,  11,  14,  38.762,   9.058,  -1.000,   0.185,   0.027,
2002,  11,  18,  38.762,   9.058,   0.110,   0.111,   0.049,
2002,  11,  20,  38.762,   9.058,  -1.000,   0.079,   0.051,
2002,  11,  23,  38.762,   9.058,   0.210,   0.181,   0.036,
2002,  11,  25,  38.762,   9.058,   0.310,   0.261,   0.041,
2002,  11,  27,  38.762,   9.058,   0.100,   0.093,   0.039,
2002,  11,  29,  38.762,   9.058,  -1.000,   0.137,  -1.000,
2002,  11,  30,  38.762,   9.058,  -1.000,   0.225,  -1.000,
2002,  12,   2,  38.762,   9.058,  -1.000,   0.328,  -1.000,
2002,  12,   4,  38.762,   9.058,   0.070,   0.079,   0.059,
2002,  12,   6,  38.762,   9.058,   0.130,   0.098,   0.053,
2002,  12,   7,  38.762,   9.058,  -1.000,   0.125,  -1.000,
2002,  12,   9,  38.762,   9.058,   0.120,   0.114,   0.039,
2002,  12,  13,  38.762,   9.058,  -1.000,   0.090,  -1.000,
2002,  12,  25,  38.762,   9.058,  -1.000,   0.307,  -1.000,
2003,   1,   7,  38.762,   9.058,   0.070,   0.110,   0.046,
2003,   1,   9,  38.762,   9.058,  -1.000,   0.182,   0.021,
2003,   1,  10,  38.762,   9.058,   0.050,   0.059,   0.022,
2003,   1,  11,  38.762,   9.058,  -1.000,   0.060,   0.007,
2003,   1,  12,  38.762,   9.058,   0.020,   0.028,   0.012,
2003,   1,  14,  38.762,   9.058,   0.020,   0.068,   0.055,
2003,   1,  15,  38.762,   9.058,  -1.000,   0.140,   0.076,
2003,   1,  16,  38.762,   9.058,   0.270,   0.184,   0.070,
2003,   1,  23,  38.762,   9.058,   0.070,   0.079,  -1.000,
2003,   1,  30,  38.762,   9.058,  -1.000,   0.047,   0.040,
2003,   1,  31,  38.762,   9.058,   0.010,   0.013,   0.007,
2003,   2,   1,  38.762,   9.058,   0.000,   0.018,   0.018,
2003,   2,   2,  38.762,   9.058,   0.080,   0.045,   0.059,
2003,   2,   3,  38.762,   9.058,  -1.000,   0.044,   0.036,
2003,   2,   8,  38.762,   9.058,   0.140,   0.183,   0.038,
2003,   2,   9,  38.762,   9.058,  -1.000,   0.133,   0.067,
2003,   2,  10,  38.762,   9.058,   0.300,   0.246,   0.088,
2003,   2,  15,  38.762,   9.058,  -1.000,   0.123,   0.007,
